,sents,labels
0,百五十八; 五百九十一,1
25845,五百五十八; 八百十四,1
25846,七百四; 四百六十,0
25847,三百七十一; 六百五十八,1
25848,八百八十; 五十一,0
25849,五十五; 百九十七,1
25850,九百四十四; 百三十五,0
25851,七百十三; 四百四十三,0
25852,二百六十六; 八百八十一,1
25853,五十六; 二百二十三,1
25854,六百三十九; 五百七,0
25855,二百二十五; 三百七十二,1
25856,三百十三; 八百五十七,1
25857,四百九十一; 三十五,0
25858,二百二; 六百七,1
25859,八百九十四; 八十二,0
25860,三百三十五; 九百九十六,1
25861,五百八十八; 三百七十二,0
25862,五百二十二; 五百十七,0
25863,四百二十七; 三百七十五,0
25864,百六十一; 五十,0
25865,四百五十八; 八百八,1
25866,五百三十; 四百四十五,0
25867,四百七十; 五百五十九,1
25868,三百九十一; 五百三,1
25869,五百九十二; 百三十四,0
25870,九百二十七; 七百九十,0
25871,三百六十七; 八十二,0
25872,七百七; 百六十七,0
25873,八百四十二; 六百六十七,0
25874,三百四十三; 八百四十,1
25875,七百五十三; 六百五十五,0
25876,二十二; 六百九十,1
25877,二百九十一; 二十二,0
25878,五百三十二; 二百四十,0
25879,七百二十三; 九百五十三,1
25880,九百九十; 二百三十一,0
25881,九百二; 五百四十九,0
25882,三百三十九; 二百二十三,0
25883,八百二; 三百七十七,0
25884,二百六十四; 七百五,1
25885,百二十; 八百七十八,1
25886,七百八十六; 五百九十四,0
25887,八百三十七; 八十七,0
25888,二百二十; 九百九十四,1
25889,二百九十一; 八百十三,1
25890,百二十; 八百十六,1
25891,六百九十二; 六百十七,0
25892,六百七十二; 百十二,0
25893,百九十七; 八十四,0
25894,百四十二; 百十,0
25895,五百六十; 七百二,1
25896,三百六十四; 五百六十九,1
25897,二百三十三; 百二十九,0
25898,四百三十; 四百九十一,1
25899,九百九十九; 五百二十,0
25900,百三十一; 六十三,0
25901,七百八十五; 八百十三,1
25902,三百五十六; 六百七十四,1
25903,六百九; 八百三,1
25904,二百五十六; 四十九,0
25905,二百八十六; 三百九十六,1
25906,九百三; 七百十三,0
25907,五百五; 百四十,0
25908,四百八十五; 十七,0
25909,四百八十八; 五百十八,1
25910,五百三十四; 二百四十五,0
25911,五百九十六; 七百二十八,1
25912,四百五十四; 三百三十二,0
25913,四百七十; 六百二十四,1
25914,五百十; 四百二十六,0
25915,六百四十四; 六百三十三,0
25916,三百三十八; 八百九十一,1
25917,四百二十八; 九百三十二,1
25918,八百七十三; 三百五十七,0
25919,九百七十一; 七百五十一,0
25920,二百七; 五百十三,1
25921,四十一; 七百六十七,1
25922,七百八; 五百四十,0
25923,八百三十九; 六十四,0
25924,二百七十七; 七百九十二,1
25925,九百八十五; 五百四十七,0
25926,三十; 九百六,1
25927,六; 百八十七,1
25928,七百九十七; 三百八十六,0
25929,四百八十二; 四百十五,0
25930,五百八十; 八百六十八,1
25931,九百六十三; 三百四十五,0
25932,三百十五; 七百四十六,1
25933,六百二十九; 二百九十三,0
25934,八百十八; 四百八十一,0
25935,三百六十一; 九百三,1
25936,三百六十一; 二,0
25937,二百十八; 四百六十四,1
25938,二十九; 五百十,1
25939,七百六十九; 三百二十二,0
25940,百十七; 五百二十五,1
25941,三百三十三; 四百二,1
25942,八百三十九; 三百二十八,0
25943,七百八十九; 百六十六,0
25944,九百六十; 九百四十三,0
25945,九百九十四; 四百六十七,0
25946,七百四十八; 三百四十,0
25947,三百十八; 四百四十一,1
25948,八百四十; 三百五十二,0
25949,八百四十; 三十八,0
25950,五百四十三; 三百二十九,0
25951,六百七十八; 九百九十五,1
25952,五百七十九; 百九十二,0
25953,七百二十七; 五百一,0
25954,七百八十; 六百四十一,0
25955,九百六十五; 七百二十二,0
25956,九百三十三; 九百八十五,1
25957,三百三十五; 二百七十五,0
25958,五百二十二; 四百三十九,0
25959,三百八十七; 九百九十六,1
25960,百六十六; 四十三,0
25961,四百七十一; 二百四,0
25962,八百二十九; 五百二十八,0
25963,五百七十四; 三百六十八,0
25964,四十四; 七十一,1
25965,二十一; 二百一,1
25966,二百九十六; 六百四十,1
25967,八百四; 百三十一,0
25968,八百二十六; 九百九十七,1
25969,六百五十九; 四百十五,0
25970,十一; 三十九,1
25971,百七十二; 七百五十一,1
25972,百九十一; 二百九十三,1
25973,百四十; 四百八十三,1
25974,四百三; 四百九十二,1
25975,三百二十七; 七百四,1
25976,五百七十二; 六百四十九,1
25977,三百七; 四百三十七,1
25978,三百八十八; 四百十九,1
25979,二百七十二; 九百二十二,1
25980,三百二十六; 三百九十六,1
25981,八; 九百九十九,1
25982,五十三; 九百四,1
25983,五百九十六; 七百九十二,1
25984,七百十九; 五十七,0
25985,百三; 四百三十九,1
25986,八十九; 四百四十三,1
25987,百四十; 七百三十六,1
25988,六百五十五; 四百三十二,0
25989,六百六十二; 九百七十九,1
25990,百十二; 百五十五,1
25991,七百五十六; 五百九十,0
25992,七百二十四; 七十四,0
25993,八十八; 五百三十三,1
25994,百六; 六百九十二,1
25995,七百五十一; 五百四十二,0
25996,四十八; 五百七十,1
25997,八百八十四; 三十四,0
25998,四百三; 百二十三,0
25999,六百八十六; 百二十四,0
26000,八百四十九; 百七十三,0
26001,七百九十二; 八百二十四,1
26002,百七十八; 七百三十四,1
26003,四百七十; 七百七十,1
26004,四百十三; 九百二十八,1
26005,六百三十; 二百三十,0
26006,十一; 八百五十一,1
26007,百五十五; 八百八十三,1
26008,六百八十三; 八百,1
26009,八百; 二百五十四,0
26010,七百四十六; 七百五十四,1
26011,五百八十二; 二百九十四,0
26012,四百三十; 七百三,1
26013,七百五十二; 四百八十四,0
26014,百二十四; 八百八十三,1
26015,四百五; 百二,0
26016,五百五十八; 五百八十,1
26017,五百十四; 六百三,1
26018,四百七十四; 百八十九,0
26019,七百七; 二百二,0
26020,百八十二; 五百十,1
26021,五百二十一; 七百九十九,1
26022,二百六十; 七百七十七,1
26023,三百二十二; 八百二十二,1
26024,五百九; 七百九十五,1
26025,二十二; 七百四十五,1
26026,四百十九; 七百三十七,1
26027,五百五十九; 百二十四,0
26028,三百七十二; 四百三十三,1
26029,三百十七; 五百九,1
26030,六百六十九; 七百八十,1
26031,二百三十九; 七百十九,1
26032,七百五十九; 二百三十四,0
26033,四百八十; 八百六十三,1
26034,八百六十九; 三百三十三,0
26035,六十四; 二十八,0
26036,五十六; 二百六十五,1
26037,百二十六; 六百七十八,1
26038,四百四十六; 二十九,0
26039,百八十一; 百十二,0
26040,三百七十九; 四百八十三,1
26041,六百二十五; 八百二十,1
26042,九百二十九; 百五,0
26043,五百九十五; 六百八十九,1
26044,百二; 二百九十九,1
26045,九百五十九; 四百八十七,0
26046,四百六十五; 九十二,0
26047,九百四; 五百七十一,0
26048,八百九; 三百七十四,0
26049,四百十四; 四十六,0
26050,三百八十七; 二百七十二,0
26051,八百九十; 四百九十三,0
26052,五百八十四; 四百五十七,0
26053,百四十; 八百十六,1
26054,百四十; 百四十一,1
26055,五十八; 八百十八,1
26056,八百八十九; 八百十一,0
26057,四百七十六; 八百五十三,1
26058,七百九十七; 五百八十七,0
26059,二百十五; 百,0
26060,二百四十; 二百八十六,1
26061,二百八十九; 四百十六,1
26062,五百九十; 百九十六,0
26063,三百九十四; 二百十七,0
26064,五百十四; 五百二十九,1
26065,九百五十一; 七百十八,0
26066,四百四; 九百九十七,1
26067,五百六十四; 六百六十九,1
26068,百三十一; 九百七十,1
26069,六百九十一; 百十五,0
26070,七百七十二; 百三十九,0
26071,二百六十; 百八十九,0
26072,二百二; 四百六十,1
26073,八百十八; 八百三十四,1
26074,七百六十六; 七十九,0
26075,百八十八; 五百七十九,1
26076,百; 四百九十六,1
26077,五百九十四; 百五十五,0
26078,二百五; 五百三十二,1
26079,二百五十七; 八百六十,1
26080,四百十八; 八百四,1
26081,二百十四; 百五十三,0
26082,七百十一; 二百四十四,0
26083,三百九十二; 二百五十二,0
26084,八百九十三; 百三,0
26085,三百四十八; 百九十一,0
26086,七百二十四; 七百五十一,1
26087,九百三十八; 三百九十,0
26088,四百八十一; 九百二十二,1
26089,五百七十三; 四百二十二,0
26090,三百七十八; 六百四十九,1
26091,五百八十; 百九十九,0
26092,六百十七; 十四,0
26093,八百八; 百七,0
26094,二; 百二十九,1
26095,四百二十; 八百六十八,1
26096,百二; 六百五十二,1
26097,二百十四; 八百七十五,1
26098,二百五十二; 九百九十八,1
26099,四百七十一; 七十八,0
26100,百七十三; 四百八十四,1
26101,七百三十二; 二百二十四,0
26102,五百二十九; 八百五十五,1
26103,百六十; 三百四,1
26104,二百八十五; 八百四十一,1
26105,七百九十八; 三百八十,0
26106,六百十三; 四百六十五,0
26107,三百十; 二百八十五,0
26108,七百四十八; 四百六十四,0
26109,三百五十三; 八百三十六,1
26110,四百四十四; 七百六十三,1
26111,八百十三; 二百六十一,0
26112,九百; 九百三十六,1
26113,七百六十; 五百七十八,0
26114,五百九十一; 七百九十七,1
26115,六百八十二; 六百八,0
26116,五百七十一; 七百二十七,1
26117,百六十五; 八百七十六,1
26118,三百四; 七十四,0
26119,百二十六; 四百五十三,1
26120,百九十七; 七百八十八,1
26121,百六十八; 八百七十八,1
26122,九百六十六; 七百五十四,0
26123,三百十六; 六百六十,1
26124,九百八十七; 九十,0
26125,五百二十二; 六百七十六,1
26126,九十二; 六百三十,1
26127,六百七十九; 七十一,0
26128,三百六十九; 六百七十七,1
26129,四百八十二; 九百五十,1
26130,八百八十七; 九百九十五,1
26131,三百十五; 百六十一,0
26132,百八十六; 九十二,0
26133,二百二十一; 百九十二,0
26134,百八十三; 十五,0
26135,三百八十四; 四百九十,1
26136,八百三十; 九百三十四,1
26137,百四十四; 五百十一,1
26138,九百三十三; 二百九十一,0
26139,五百六十三; 九百四十一,1
26140,二百九十五; 二百六,0
26141,三百六十五; 六百五十二,1
26142,三百六十二; 七百七十六,1
26143,六百八十四; 六百三十九,0
26144,六百九十九; 三百三十,0
26145,二百四十五; 八百四十一,1
26146,七百八十六; 五百二十六,0
26147,四百六十九; 六十四,0
26148,五百十四; 二百十三,0
26149,四百三十; 七百三十四,1
26150,七百七十一; 八十八,0
26151,五百七十二; 四百十二,0
26152,百九十一; 九百十二,1
26153,百二; 四百七十六,1
26154,七百二十一; 三十六,0
26155,八百五十二; 五十八,0
26156,三百二十; 七百六十三,1
26157,八百十一; 五百二十三,0
26158,七百五十八; 八十,0
26159,六百二十五; 百九十一,0
26160,九百七; 五百四,0
26161,六百四十三; 六百八十一,1
26162,三百三十四; 四百十,1
26163,八百十八; 六百十九,0
26164,二百三十五; 八百四十八,1
26165,八百二十三; 四百二,0
26166,四百八; 四百三十五,1
26167,四百二十; 八百十四,1
26168,三百六十三; 四百七十二,1
26169,四百九十三; 七百五十,1
26170,八百九十二; 百四十八,0
26171,五百三十六; 五百二十四,0
26172,百九十三; 五百三十七,1
26173,八十二; 八百九十,1
26174,五百五十九; 四十四,0
26175,八百六十九; 百三十三,0
26176,四百九; 三百十八,0
26177,七百八十八; 四百八十九,0
26178,四百六十八; 四百八十九,1
26179,六百五十九; 九百六十,1
26180,百五十九; 八百六,1
26181,七百五十三; 五百二十八,0
26182,三百八十四; 八百五十四,1
26183,百十二; 五百八十九,1
26184,百三十二; 八百七十六,1
26185,五百七十七; 二十五,0
26186,百三十三; 六百二十六,1
26187,百七十一; 四百三十四,1
26188,百二十四; 七百七,1
26189,六百五十八; 三百四十三,0
26190,三百七十一; 九百八十六,1
26191,八百三十八; 八十三,0
26192,六百九十二; 五十四,0
26193,六百二十四; 八百五十九,1
26194,五百; 百二十五,0
26195,十二; 九百七十二,1
26196,三百三十七; 五百七十,1
26197,百八十六; 二十九,0
26198,八百三十三; 二百三十七,0
26199,七十四; 八百三十八,1
26200,三百六十三; 百二十六,0
26201,九百八十; 二百四十八,0
26202,四十二; 九百七十四,1
26203,二百十四; 九百十三,1
26204,三百八十七; 七百二十,1
26205,十三; 九百四十五,1
26206,九百三十九; 三百四十一,0
26207,六百四十六; 百六十七,0
26208,百二十三; 百十四,0
26209,五十八; 五百三,1
26210,四百四十七; 四十九,0
26211,四百五十三; 四百九,0
26212,二百九十三; 八十一,0
26213,二百十五; 四十六,0
26214,五十二; 六十五,1
26215,九百八十九; 七百九十,0
26216,四百六十一; 七百三十八,1
26217,九百七; 九百五十四,1
26218,七百八十三; 八百八十,1
26219,三百二; 百十九,0
26220,五百三十一; 百九十六,0
26221,六百二; 九百六十五,1
26222,五百三十; 七百三十一,1
26223,七百二十一; 十一,0
26224,四百八十三; 三百七十,0
26225,八百九十一; 三百七十二,0
26226,四百八十四; 二百五十六,0
26227,八百五十三; 七百四十八,0
26228,百六十六; 七百十七,1
